p_lat,p_lon,o_lat,o_lon,dist
-8.05120829350997,-34.947631154648164,-8.05214,-34.94835,0.1299865873651811
-8.053229202113489,-34.946683084240746,-8.052389999999999,-34.94675,0.0931050911775661
-8.055771671022816,-34.95429984503422,-8.05556,-34.95459,0.03963531020399137
-8.050908649019634,-34.95697459578547,-8.04913,-34.95977,0.3655732013087782
-8.050064953835879,-34.95403705771992,-8.050419999999999,-34.95377,0.04907598773406452
-8.056257501142372,-34.946509737354454,-8.05847,-34.94635,0.24532640609182255
-8.055611268500597,-34.95576716800278,-8.05547,-34.95599,0.029110352005215764
-8.047945070092524,-34.94772585956255,-8.046439999999999,-34.94664,0.20502212208123133
-8.053126379031282,-34.949131321777216,-8.05338,-34.94883,0.04347376626557074
-8.055931673557941,-34.955801221424196,-8.05671,-34.95551,0.0918705751222695
-8.052759759407982,-34.947556777393395,-8.05222,-34.94788,0.06951919520670558
-8.056426366323924,-34.94920171023414,-8.05867,-34.94913,0.2482629885903443
-8.050515369174956,-34.947507367079346,-8.04926,-34.94724,0.14193245663970955
-8.046266863587892,-34.95115369229124,-8.047,-34.950590000000005,0.10215280653103304
-8.05050341409176,-34.947440471582034,-8.0498,-34.947590000000005,0.07952173768023854
-8.050753928868568,-34.94672510598705,-8.04955,-34.94579,0.1683853709416729
-8.050759200177056,-34.94753233409454,-8.0495,-34.94755,0.13927618512214962
-8.0489220482783,-34.947692288956404,-8.04893,-34.94732,0.04104687132593842
-8.053343171079876,-34.94870679198159,-8.05339,-34.94885,0.016613553502181095
-8.048996863777555,-34.95553878551139,-8.04942,-34.95455,0.1186155010885793
-8.055613266130536,-34.956670917682,-8.056519999999999,-34.95617,0.11447726944214205
-8.053317671259258,-34.95969661407686,-8.05368,-34.95962,0.04095235620128917
-8.052796604711357,-34.957550197519915,-8.05209,-34.95682,0.11218534144683336
-8.050435808398138,-34.94551625630315,-8.04848,-34.94556,0.21635842263135358
-8.055824508228875,-34.953148956856765,-8.055069999999999,-34.95365,0.10006716052431669
-8.054184211299816,-34.95415494844403,-8.05315,-34.95394,0.11680796353763569
-8.046784624857272,-34.953866844893696,-8.047310000000001,-34.95397,0.05920657558794878
-8.055526273567416,-34.95674576782501,-8.0554,-34.956179999999996,0.06390818028051379
-8.051378672476273,-34.95062366520022,-8.05138,-34.95058,0.004815429204582123
-8.052169367396793,-34.94915301475117,-8.05161,-34.94979,0.09357991810523808
-8.055629146634855,-34.954406384122414,-8.055589999999999,-34.95448,0.00919729454456427
-8.049387812214556,-34.95538500193321,-8.049710000000001,-34.954679999999996,0.0854920645964869
-8.051776164282193,-34.95042000715288,-8.05086,-34.95058,0.10284751499464256
-8.05203827774788,-34.95809254990659,-8.05144,-34.95985,0.2047108346858789
-8.047972577982385,-34.94748219083671,-8.046439999999999,-34.946709999999996,0.18966945192149445
-8.053441259258,-34.94934295159443,-8.054310000000001,-34.94947,0.09709458183824671
-8.053191542063919,-34.9563674751946,-8.05269,-34.955870000000004,0.07799854117487177
-8.051514963909941,-34.948259033338246,-8.051110000000001,-34.94767,0.07887752933176335
-8.055416715981242,-34.95063684036254,-8.05533,-34.95095,0.035826569262190536
-8.054574683647502,-34.94631751345303,-8.05382,-34.9465,0.08585474886690703
-8.050215456487203,-34.95475665664879,-8.050460000000001,-34.95411,0.07623917247245499
-8.048783675806014,-34.94928581800173,-8.04866,-34.950590000000005,0.14440941863132153
-8.056672118454959,-34.95134495567733,-8.0577,-34.95234,0.15796558667781216
-8.053530721979392,-34.94939457025136,-8.053980000000001,-34.949290000000005,0.051007836094251024
-8.051603065647072,-34.9520738536111,-8.05199,-34.9519,0.04688844639587253
-8.056320369858222,-34.95785316610084,-8.05618,-34.95733,0.059720679998088895
-8.055589669103066,-34.954618166096004,-8.05565,-34.95394,0.07505028226430391
-8.052813827720758,-34.95735573700281,-8.051789999999999,-34.95749,0.11419440692212104
-8.054489988930893,-34.946205479151615,-8.05407,-34.946509999999996,0.05730846203533729
