p_lat,p_lon,o_lat,o_lon,dist
-8.055078376178859,-34.95354306012157,-8.04913,-34.95977,0.9507478132062208
-8.050518723489095,-34.95493356931629,-8.050419999999999,-34.95377,0.12872376792247384
-8.053146735722255,-34.948891143499516,-8.05847,-34.94635,0.6519699646928572
-8.051712425912408,-34.955289303220354,-8.05547,-34.95599,0.4226895075315752
-8.051420284459358,-34.95794040922568,-8.046439999999999,-34.94664,1.3619884215597027
-8.05209784824096,-34.94907223590705,-8.05338,-34.94883,0.1442930158943356
-8.055334819058846,-34.9556730794814,-8.05671,-34.95551,0.1531482627943135
-8.059206392773504,-34.946136612918735,-8.05222,-34.94788,0.7962065467573278
-8.055189633065721,-34.95043078119118,-8.05867,-34.94913,0.4107530408189618
-8.048905338627032,-34.94738309251102,-8.04926,-34.94724,0.04227675746158376
-8.046727584791224,-34.95060729047943,-8.047,-34.950590000000005,0.03018826845593945
-8.049166973803903,-34.94719023596738,-8.0498,-34.947590000000005,0.08272386239249055
-8.055595899419577,-34.95076977789241,-8.04955,-34.94579,0.8651044849794033
-8.048633518953942,-34.94695286526093,-8.0495,-34.94755,0.11625761079185927
-8.049158532797918,-34.94721389405906,-8.04893,-34.94732,0.027849859785035756
-8.059173396192021,-34.946144521234714,-8.05339,-34.94885,0.7057266263162453
-8.050411638898858,-34.954844986952324,-8.04942,-34.95455,0.11439020281129232
-8.05544187562373,-34.95630328667238,-8.056519999999999,-34.95617,0.120138075533558
-8.054373734159654,-34.95942167186878,-8.05368,-34.95962,0.0797780527839159
-8.051960678915217,-34.95692844810508,-8.05209,-34.95682,0.018640293673433127
-8.048329150269458,-34.9456736164662,-8.04848,-34.94556,0.020861091231561824
-8.055084061831737,-34.953457502512364,-8.055069999999999,-34.95365,0.02127561316976548
-8.048217744242788,-34.94686904276298,-8.05315,-34.95394,0.9513499486985835
-8.047934704455848,-34.95073113326081,-8.047310000000001,-34.95397,0.36364534332009024
-8.054947040300805,-34.956244860776174,-8.0554,-34.956179999999996,0.05060317447328015
-8.051177822083947,-34.95061556946984,-8.05138,-34.95058,0.022701231795999106
-8.05204540115695,-34.949260808652944,-8.05161,-34.94979,0.0756402231683473
-8.055484870259738,-34.955032328196424,-8.055589999999999,-34.95448,0.061982486587947
-8.050512543671562,-34.95491009827746,-8.049710000000001,-34.954679999999996,0.09231103927930845
-8.050841353133146,-34.95059498674582,-8.05086,-34.95058,0.002642348258411008
-8.051848861332862,-34.95986990483376,-8.05144,-34.95985,0.04527165338426257
-8.049978596458782,-34.959548340679916,-8.046439999999999,-34.946709999999996,1.4682902409428442
-8.054547828719963,-34.94969247342517,-8.054310000000001,-34.94947,0.03596134361635837
-8.052421178265396,-34.95615764683142,-8.05269,-34.955870000000004,0.043465476336510385
-8.051182528947646,-34.94778890721456,-8.051110000000001,-34.94767,0.015366806274473599
-8.055209523080507,-34.95091410909038,-8.05533,-34.95095,0.013899201642436567
-8.052188436927056,-34.947909507801334,-8.05382,-34.9465,0.23811681318660763
-8.050359416471434,-34.95418605295131,-8.050460000000001,-34.95411,0.01392932674946788
-8.048572731384105,-34.95068851466169,-8.04866,-34.950590000000005,0.014528484126441686
-8.047162560100764,-34.94525920245884,-8.0577,-34.95234,1.4026233042345715
-8.055154097809334,-34.95172073770545,-8.053980000000001,-34.949290000000005,0.29774365993900354
-8.049501546276737,-34.953111373176604,-8.05199,-34.9519,0.3058959542634799
-8.056056834765556,-34.95730510280245,-8.05618,-34.95733,0.013895300375095988
-8.051902300004308,-34.95676076920289,-8.05565,-34.95394,0.5181427132273916
-8.052476025540106,-34.95983537625307,-8.051789999999999,-34.95749,0.26943232419101504
-8.052213153165207,-34.94791998493048,-8.05407,-34.946509999999996,0.2575431151557662
-8.055366331688074,-34.95371289177367,-8.05533,-34.95366,0.007080705737983207
-8.051789807833181,-34.953023602630104,-8.052010000000001,-34.95163,0.15553412696827926
-8.046684220936843,-34.94512856441926,-8.05535,-34.9508,1.1442714572546147
-8.05036221780961,-34.954207260895515,-8.0505,-34.95407,0.021473832555000218
-8.056294286517407,-34.95066850150445,-8.05626,-34.95069,0.004471530088627108
-8.05520655538923,-34.950505892339734,-8.04683,-34.945159999999994,1.097947277240123
-8.054407692464029,-34.95374533992845,-8.05463,-34.95362,0.028202327017049528
-8.058406723970041,-34.949173044767655,-8.05865,-34.94921,0.027211996209655052
-8.050157840512577,-34.95317694002659,-8.04914,-34.94713,0.6759922731230792
-8.052573366375539,-34.95337570523543,-8.05264,-34.953379999999996,0.007384606943851055
-8.051448729103683,-34.94988423049708,-8.05155,-34.949940000000005,0.012776331386305722
-8.047132811297725,-34.9506391595883,-8.04773,-34.95067,0.0661341384979905
-8.052676450788491,-34.955542082488925,-8.05467,-34.95775,0.32839428715187075
-8.04815158230322,-34.95898775610207,-8.048169999999999,-34.95912,0.01471891017651341
-8.049742324554604,-34.95471364746061,-8.050410000000001,-34.953759999999996,0.12846388911094567
-8.055360280873193,-34.95556133521643,-8.05552,-34.95499,0.06540773841924304
-8.051952307644425,-34.95694354682808,-8.052,-34.95702,0.009941929564887875
-8.053859266679655,-34.94828964550738,-8.04994,-34.9475,0.44210854379358105
-8.054052909679816,-34.955951926995496,-8.0541,-34.95592,0.0062855853997965385
-8.046416508658615,-34.9453108037137,-8.05154,-34.95518,1.226607739627554
-8.054453255915822,-34.95366521688403,-8.05447,-34.95371,0.005272297958946424
-8.053273698827883,-34.95577198038007,-8.0541,-34.95754,0.21524908364588557
-8.049904934302457,-34.953772701004866,-8.05303,-34.9539,0.3459046907648795
-8.054259798778771,-34.95615844838401,-8.05444,-34.95601,0.025786493668954334
-8.05867098641286,-34.948109617186674,-8.05915,-34.94751,0.08470546250294024
-8.051744698864123,-34.9479767932549,-8.05183,-34.94784,0.017786647378196928
-8.04931620225004,-34.95041771103555,-8.04948,-34.9504,0.01822027907140412
-8.053344733635482,-34.95969015290482,-8.05215,-34.95669,0.3561239432069132
-8.0554180326257,-34.95063656812154,-8.05815,-34.950829999999996,0.3028962815754448
-8.050342398727079,-34.954245378845236,-8.05049,-34.954159999999995,0.018842747206773054
-8.050583817465727,-34.95053177049121,-8.05058,-34.950540000000004,0.001000572618283007
-8.053766817714324,-34.95357678183654,-8.04646,-34.946220000000004,1.1448370825236773
-8.054423871149547,-34.95362326813019,-8.05528,-34.95138,0.2647803515348877
-8.055205911724755,-34.953740995311755,-8.051960000000001,-34.9553,0.39799721468074023
-8.04778137455991,-34.95415507756772,-8.04738,-34.95398,0.04840410873491094
-8.051167126945817,-34.95326796778709,-8.04924,-34.950379999999996,0.3831003349642421
-8.053030921920216,-34.959772088761554,-8.053239999999999,-34.9597,0.024450485189759175
-8.047308845964682,-34.95393060103379,-8.04835,-34.95426,0.1207366984313242
-8.058812910035277,-34.94621976658513,-8.05941,-34.94664,0.08066216471518751
-8.04975144567662,-34.954733728264806,-8.05153,-34.95984,0.5962428167632845
-8.05855762809183,-34.94922996905552,-8.054739999999999,-34.95365,0.644701532265629
-8.057536521898566,-34.95198687637409,-8.058019999999999,-34.95127,0.09541084212221954
-8.050406538285639,-34.954922846842294,-8.05017,-34.95957,0.5129220016303909
-8.051983854462696,-34.94990607716521,-8.05207,-34.949709999999996,0.02362014794355062
-8.054303328783746,-34.95636337054357,-8.05439,-34.95636,0.009592693996964326
-8.05587071586805,-34.95507380041508,-8.0556,-34.955040000000004,0.030171042099094467
-8.049677657038968,-34.954700056986795,-8.049439999999999,-34.95543,0.08464578436148537
-8.055595035792612,-34.958933110730214,-8.055530000000001,-34.95492,0.4424168735031434
-8.050359417591551,-34.95485769096464,-8.04978,-34.95949,0.5146237720043019
-8.054432827351329,-34.955988682435816,-8.053939999999999,-34.955870000000004,0.05605278102196066
-8.049389581519575,-34.9552135016738,-8.04643,-34.94958,0.7019665022674643
-8.046374069344317,-34.95155171231466,-8.04643,-34.95066,0.09848858977399004
-8.058176255634226,-34.949899971591265,-8.05837,-34.9501,0.030745325163507087
-8.053237264702751,-34.948892813422724,-8.053239999999999,-34.94887,0.0025328297912032725
-8.054152732145955,-34.95767860717381,-8.05413,-34.9576,0.009022128189984926
-8.05220671536153,-34.94696834917731,-8.05189,-34.94801,0.12004435547172662
-8.048012369716437,-34.94735221005219,-8.048,-34.94765,0.03285398515316729
-8.051388740348775,-34.950615166181535,-8.052019999999999,-34.95117,0.09281449530707477
-8.048389761899426,-34.95426857961432,-8.04711,-34.953920000000004,0.14665953388614
-8.054881930579324,-34.953111189109656,-8.057269999999999,-34.95369,0.2717080992450864
-8.0551390286247,-34.951464265330465,-8.05529,-34.95122,0.0316818390661178
-8.05041754871241,-34.954257735908676,-8.05328,-34.95398,0.3180527022340706
-8.049935645896467,-34.954746407471816,-8.05004,-34.95475,0.011547943927608252
-8.055528031653372,-34.95633058626433,-8.05561,-34.95431,0.22291021225017066
-8.048675875741468,-34.9504476045325,-8.048680000000001,-34.95053,0.00909391251115407
-8.050624252339986,-34.95495475719075,-8.0503,-34.954809999999995,0.03925079146337617
-8.055392455513235,-34.95397566791248,-8.05563,-34.95384,0.030229565634181457
-8.055931769379406,-34.957912722173354,-8.055589999999999,-34.95438,0.3912359751226221
-8.05038730166614,-34.95979847827146,-8.04968,-34.95469,0.5685139393792223
-8.051626606195109,-34.949117191208515,-8.0517,-34.94924,0.01578419375086451
-8.053529419066061,-34.94912187522094,-8.05536,-34.95094,0.28487184768105167
-8.04849405130295,-34.95111982515202,-8.04833,-34.95071,0.04868239717500417
-8.052055337354803,-34.956796439053015,-8.05236,-34.956340000000004,0.06055335148810069
-8.046450717775258,-34.948069123716415,-8.04716,-34.94755,0.09709759429894571
-8.055395275229612,-34.95581561993909,-8.05593,-34.95503,0.10486415542440225
-8.055121374114176,-34.950690353762546,-8.05537,-34.9507,0.027517599413211143
-8.055504572730822,-34.95431497511381,-8.05557,-34.95629,0.2178238840048886
-8.055961411974186,-34.95085053745743,-8.05638,-34.95069,0.04956099425080138
-8.052473055424187,-34.953363572972805,-8.04645,-34.9476,0.9205180635931499
-8.047472658332714,-34.95402381701112,-8.04823,-34.9507,0.3758377494056294
-8.056147467005118,-34.95069068493007,-8.05622,-34.950720000000004,0.00864823212677592
-8.051091959456794,-34.95898965663904,-8.051169999999999,-34.95915,0.019669371069258944
-8.054270553818883,-34.94954873702707,-8.05847,-34.94977,0.46508226169064704
-8.053368178468782,-34.94878457967246,-8.05294,-34.94872,0.04788691006606072
-8.051042650842342,-34.95992429198275,-8.05156,-34.95984,0.05796629192042584
-8.048475649610507,-34.94699260165213,-8.05105,-34.94766,0.2940639814852547
-8.047037768731036,-34.94517230823928,-8.05537,-34.95088,1.1158052935758285
-8.055644443374323,-34.95809565183371,-8.05567,-34.95387,0.465794914392358
-8.053548396892062,-34.94831841817012,-8.05805,-34.94643,0.5396235758530558
-8.050800778894054,-34.946085819268326,-8.05162,-34.9497,0.408561930975965
-8.053769852113316,-34.94652093679225,-8.05475,-34.94652,0.10840055986517916
-8.046369373444346,-34.95161393223284,-8.04929,-34.95595,0.5768771448622501
-8.047840892565686,-34.95060373314261,-8.048689999999999,-34.95968,1.004877006500115
-8.05127343543252,-34.9598102236869,-8.04875,-34.9579,0.34960518933722634
-8.048486906088607,-34.950864247323295,-8.0511,-34.95321,0.3877876371316159
-8.052349070335165,-34.94668690098499,-8.052439999999999,-34.94673,0.011122151475273142
-8.047481243226006,-34.94532176252925,-8.05537,-34.95073,1.056686831530198
-8.04716403280527,-34.950629261338435,-8.04852,-34.95151,0.17864691081974846
-8.055762085351528,-34.950675441872065,-8.05381,-34.94826,0.34278149070843555
-8.05514744701604,-34.95155494852753,-8.04648,-34.945409999999995,1.173753008363578
-8.048541957834411,-34.95079518267091,-8.04882,-34.950390000000006,0.05422545587905557
-8.055338309098431,-34.95502367046314,-8.055480000000001,-34.9557,0.07617984197995055
-8.057660609239361,-34.9514944415027,-8.05809,-34.95105,0.06822899537173273
-8.051981506395071,-34.947515554340235,-8.05193,-34.946709999999996,0.08897820650789412
-8.049503964235841,-34.95516913232456,-8.0482,-34.95905,0.4514426722139563
-8.048026575613196,-34.947614935469666,-8.04782,-34.94763,0.02290671410235048
-8.054480916120353,-34.95366433690707,-8.05432,-34.95412,0.05328682070701494
-8.048634329926454,-34.95818212014866,-8.0483,-34.95906,0.103592525846193
-8.054168067111462,-34.95595418476024,-8.05428,-34.95677,0.0907743052131229
-8.058164803856913,-34.94949593616119,-8.05522,-34.952059999999996,0.43121986414413516
-8.048152916667119,-34.95073495273479,-8.04765,-34.95067,0.05607952027914295
-8.053091168858495,-34.948845381237376,-8.05331,-34.9489,0.024939476500733655
-8.048194430780212,-34.950727042865466,-8.05131,-34.95175,0.3625509135478638
-8.056236798182647,-34.95069433075506,-8.055769999999999,-34.95062,0.05227217355637517
-8.050385236024612,-34.9537998303265,-8.05058,-34.95324,0.06536123529677926
-8.054338118401152,-34.959419775974766,-8.05481,-34.95779,0.1870747855342061
-8.051947026273545,-34.94752273318143,-8.051680000000001,-34.94635,0.13260002667767842
-8.048536258213721,-34.95083419518793,-8.048630000000001,-34.9508,0.011031427542527674
-8.047369999328613,-34.9540184621112,-8.049430000000001,-34.95305,0.25159877022179805
-8.055464882411291,-34.95492518681333,-8.055639999999999,-34.959070000000004,0.4572860647628403
-8.048988895214405,-34.95301723714991,-8.04735,-34.95398,0.2100384386055191
-8.04749754507054,-34.947534357996396,-8.048860000000001,-34.94727,0.15347396423558132
-8.05915832612796,-34.946148583831885,-8.05955,-34.94621,0.04384340521549869
-8.054250714705278,-34.95405676753554,-8.05142,-34.95077,0.4788210133061861
-8.051465189320233,-34.94770373859366,-8.05152,-34.950109999999995,0.2653100290954339
-8.053028028110317,-34.95565841578864,-8.0541,-34.95758,0.24273580896107524
-8.055402179633262,-34.953687543995045,-8.05697,-34.9547,0.2062051656556157
-8.055325499091518,-34.956091507484935,-8.05235,-34.95541,0.3375439915806339
-8.050477942086468,-34.95336925578855,-8.04643,-34.950520000000004,0.5468689531095008
-8.052049336883492,-34.94817786821104,-8.05223,-34.947990000000004,0.02877621214700426
-8.054972121658402,-34.953065579692826,-8.05515,-34.95272,0.04287269191095928
-8.052665594469392,-34.95347009329848,-8.052810000000001,-34.95342,0.016898293788745796
-8.05307463867954,-34.9556469788596,-8.054110000000001,-34.95751,0.2351255153207743
-8.048016085646688,-34.94760805002113,-8.048010000000001,-34.94765,0.0046728852994800335
-8.048803309154154,-34.95760104648572,-8.04642,-34.952729999999995,0.5981462095349084
-8.047545639138404,-34.95405560524339,-8.04932,-34.955859999999994,0.2794097904287358
-8.053445460175075,-34.94854294465834,-8.05433,-34.946509999999996,0.2445115862505295
-8.053326206717985,-34.95400934232955,-8.04701,-34.94758,0.9951036631811501
-8.050193899397168,-34.947692627412785,-8.05158,-34.94996,0.29319926607621005
-8.05208738734982,-34.94788013359461,-8.05233,-34.94834,0.05735420461201089
-8.05566015302726,-34.958794958575226,-8.055589999999999,-34.95374,0.5572534539933732
-8.054229773879078,-34.959441600522254,-8.0537,-34.95964,0.06253928580249454
