p_lat,p_lon,o_lat,o_lon,dist
-8.050094,-34.95474599999999,-8.05004,-34.95475,0.00598844105436646
-8.055620000000001,-34.95426,-8.05561,-34.95431,0.005621284607981318
-8.048722,-34.950531999999995,-8.048680000000001,-34.95053,0.004650262705505837
-8.050536,-34.954884,-8.0503,-34.954809999999995,0.02734559457327404
-8.05562,-34.95397,-8.05563,-34.95384,0.01437229321370962
-8.055598000000002,-34.954623999999995,-8.055589999999999,-34.95438,0.02691025366023417
-8.05004,-34.95473199999999,-8.04968,-34.95469,0.04008284416567974
-8.051828,-34.949555999999994,-8.0517,-34.94924,0.03759922413202536
-8.055394,-34.950751999999994,-8.05536,-34.95094,0.021061326664932243
-8.047852,-34.95069,-8.04833,-34.95071,0.052910857718151356
-8.052005999999999,-34.957021999999995,-8.05236,-34.956340000000004,0.08476014240520165
-8.047614000000001,-34.947593999999995,-8.04716,-34.94755,0.05044431023017275
-8.055706,-34.95498,-8.05593,-34.95503,0.02537918642889962
-8.055394,-34.950751999999994,-8.05537,-34.9507,0.00631662294858152
-8.055728,-34.956218,-8.05557,-34.95629,0.019192030481590405
-8.056242,-34.95070199999999,-8.05638,-34.95069,0.015319471814773635
-8.047274,-34.947573999999996,-8.04645,-34.9476,0.09117618974024146
-8.048126,-34.950703999999995,-8.04823,-34.9507,0.011510436668670245
-8.056066000000001,-34.950723999999994,-8.05622,-34.950720000000004,0.01703750347676707
-8.05124,-34.958906,-8.051169999999999,-34.95915,0.027988011867064528
-8.058398,-34.95,-8.05847,-34.94977,0.026573460704774135
-8.053279999999999,-34.948845999999996,-8.05294,-34.94872,0.04008566445189563
-8.051752,-34.95983,-8.05156,-34.95984,0.021263035141732785
-8.051034,-34.947711999999996,-8.05105,-34.94766,0.0059988620467122805
-8.055384,-34.950813999999994,-8.05537,-34.95088,0.007438013108831583
-8.05563,-34.954024,-8.05567,-34.95387,0.01754212923584601
-8.059199999999999,-34.94619199999999,-8.05805,-34.94643,0.12986294822622435
-8.051676,-34.949301999999996,-8.05162,-34.9497,0.04430629540504122
-8.054564,-34.946518,-8.05475,-34.94652,0.020572051911487893
-8.049076000000001,-34.956720000000004,-8.04929,-34.95595,0.08811514852628295
-8.048542,-34.959627999999995,-8.048689999999999,-34.95968,0.017342835195956426
-8.048228,-34.959075999999996,-8.04875,-34.9579,0.14190494094731762
-8.051298,-34.9532,-8.0511,-34.95321,0.021925745806851762
-8.052212,-34.94698199999999,-8.052439999999999,-34.94673,0.03751593501025335
-8.055392,-34.950866,-8.05537,-34.95073,0.015187225393547296
-8.048535999999999,-34.951408,-8.04852,-34.95151,0.011381877350334359
-8.053816000000001,-34.948278,-8.05381,-34.94826,0.0020921419884547205
-8.046468,-34.945344,-8.04648,-34.945409999999995,0.007395289794328396
-8.048794000000001,-34.95045399999999,-8.04882,-34.950390000000006,0.007618246454922753
-8.055719999999999,-34.955174,-8.055480000000001,-34.9557,0.06376695216810498
-8.057746,-34.95215199999999,-8.05809,-34.95105,0.12728944950090107
-8.051957999999999,-34.946383999999995,-8.05193,-34.946709999999996,0.03606792942966969
-8.048258,-34.958926,-8.0482,-34.95905,0.015098878642225142
-8.047918,-34.94761199999999,-8.04782,-34.94763,0.011018530606401445
-8.054522,-34.95375,-8.05432,-34.95412,0.04650243448912216
-8.048224000000001,-34.95908,-8.0483,-34.95906,0.008689611229600352
-8.054368,-34.956446,-8.05428,-34.95677,0.03701643125709213
-8.055757999999999,-34.951975999999995,-8.05522,-34.952059999999996,0.06021681525186802
