p_lat,p_lon,o_lat,o_lon,dist
-8.050457,-34.954162,-8.05049,-34.954159999999995,0.003656322246522747
-8.050494,-34.950519,-8.05058,-34.950540000000004,0.00978889618787833
-8.046456,-34.946076999999995,-8.04646,-34.946220000000004,0.01576920632491252
-8.055291,-34.951361999999996,-8.05528,-34.95138,0.0023273819309206794
-8.053306000000001,-34.955258,-8.051960000000001,-34.9553,0.1489342805207034
-8.047654000000001,-34.95406199999999,-8.04738,-34.95398,0.0316226597043449
-8.049276,-34.950393999999996,-8.04924,-34.950379999999996,0.0042700743054554175
-8.053122,-34.959731999999995,-8.053239999999999,-34.9597,0.013518628276141965
-8.048315,-34.954249,-8.04835,-34.95426,0.004056329032315425
-8.059234,-34.94671699999999,-8.05941,-34.94664,0.02123489029068044
-8.051049,-34.959717,-8.05153,-34.95984,0.05489731205441612
-8.054591,-34.953714,-8.054739999999999,-34.95365,0.01792537676678176
-8.057807,-34.951957,-8.058019999999999,-34.95127,0.0793058630611694
-8.050093,-34.95956,-8.05017,-34.95957,0.00858694055750262
-8.051953,-34.949524999999994,-8.05207,-34.949709999999996,0.024151344177190184
-8.054389,-34.956374499999995,-8.05439,-34.95636,0.001602136850333041
-8.055533,-34.955165750000006,-8.0556,-34.955040000000004,0.01571751579243709
-8.04969,-34.954643,-8.049439999999999,-34.95543,0.09105051285225571
-8.055545,-34.955054,-8.055530000000001,-34.95492,0.014863463052693444
-8.050049,-34.95955299999999,-8.04978,-34.95949,0.030550096973962083
-8.054116,-34.955694,-8.053939999999999,-34.955870000000004,0.027481859257606975
-8.04648,-34.949435,-8.04643,-34.94958,0.016913005317824206
-8.046662,-34.950628,-8.04643,-34.95066,0.025899609571620887
-8.058352,-34.950154999999995,-8.05837,-34.9501,0.006380994908790786
-8.053373,-34.948947,-8.053239999999999,-34.94887,0.01698242179244886
-8.054184,-34.95762,-8.05413,-34.9576,0.006366095829286633
-8.051841,-34.948088,-8.05189,-34.94801,0.010163240038778464
-8.048054,-34.94760575,-8.048,-34.94765,0.007710959464867463
